Date,rate,is_filled,ret_pct,iqr_outlier,suspect_tick,ma5,ma20,ma60,dev_ma20_pct,vol20_annual_pct
2025-08-06,1386.5799560546875,False,0.21610378133973818,False,False,1388.8760009765624,1383.5484985351563,1373.9349955240884,0.2191074272235971,5.5466294160591785
2025-08-07,1384.3900146484375,False,-0.15793834294858256,False,False,1387.25,1384.1179992675782,1373.5526631673176,0.019652614950693703,5.573072915549996
2025-08-08,1384.969970703125,False,0.041892533791121345,False,False,1385.9419921875,1384.7344970703125,1373.3518290201823,0.017004966172984304,5.567272200311892
2025-08-11,1387.81005859375,False,0.2050649436957208,False,False,1385.4679931640626,1385.2164978027345,1373.1798299153645,0.1872314396435204,5.441628083126587
2025-08-12,1389.7900390625,False,0.1426694133314088,False,False,1386.7080078125,1385.6054992675781,1373.2004964192708,0.3020008073823188,5.382107949395504
2025-08-13,1383.0899658203125,False,-0.48209247827873947,False,False,1386.010009765625,1385.4375,1373.0398295084635,-0.1694435281048401,5.5554083010693995
2025-08-14,1378.780029296875,False,-0.31161649856097373,False,False,1384.8880126953125,1385.1304992675782,1373.1218302408854,-0.4584744884370995,5.648048529597232
2025-08-15,1387.8699951171875,False,0.6592759995913244,False,False,1385.468017578125,1384.945001220703,1373.2306640625,0.21119928184196723,5.888908122276828
2025-08-18,1387.97998046875,False,0.007924758943511634,False,False,1385.502001953125,1384.8155029296875,1373.6181640625,0.22851257314551177,5.884981980270307
2025-08-19,1386.9100341796875,False,-0.0770865793540576,False,False,1384.9260009765626,1385.0700073242188,1373.9316650390624,0.13284720958064433,5.42081048191578
2025-08-20,1391.3399658203125,False,0.31941016586884974,False,False,1386.5760009765625,1385.6480041503905,1374.2073303222655,0.4107797689509196,5.483612328592908
2025-08-21,1396.9100341796875,False,0.4003384144931843,False,False,1390.202001953125,1386.8075073242187,1374.5958312988282,0.7284736203196029,5.313002693343161
2025-08-22,1399.6099853515625,False,0.19328024753293427,False,False,1392.55,1388.188006591797,1375.0824971516927,0.8227976834210171,5.26653317578228
2025-08-25,1382.8900146484375,False,-1.1946164201540155,False,False,1391.5320068359374,1388.193505859375,1375.0974975585937,-0.3820426466880966,6.413953118216949
2025-08-26,1389.050048828125,False,0.44544642845321114,False,False,1391.960009765625,1388.2315063476562,1375.3138326009114,0.05896296667566858,6.454582733204747
2025-08-27,1393.949951171875,False,0.35275203711224723,False,False,1392.4820068359375,1388.4860046386718,1375.5843322753906,0.3935183008650478,6.572374248691591
2025-08-28,1392.75,False,-0.0860828016720605,False,False,1391.65,1388.4975036621095,1376.1119995117188,0.30626604129102564,6.5168596904785785
2025-08-29,1384.4100341796875,False,-0.5988128393690562,False,False,1388.610009765625,1388.1425048828125,1376.6096659342447,-0.2688823870745316,6.855261226363933
2025-09-01,1388.8399658203125,False,0.31998696421251527,False,False,1389.8,1388.0755004882812,1377.1038330078125,0.05507375728210917,6.956226013856427
2025-09-02,1392.93994140625,False,0.2952086407965515,False,False,1390.577978515625,1388.5429992675781,1377.755332438151,0.3166586948327277,6.800864500392968
